"COUNTRY","Country","YEAR","Year","ISC11","ISCED 2011","INDICATOR","Indicator","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVN","Slovenia","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"SVN","Slovenia","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"SVN","Slovenia","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"SVN","Slovenia","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"SVN","Slovenia","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"SVN","Slovenia","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"SVN","Slovenia","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"SVN","Slovenia","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"SWE","Sweden","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"SWE","Sweden","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"SWE","Sweden","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"SWE","Sweden","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,47,,
"SWE","Sweden","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"SWE","Sweden","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"SWE","Sweden","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,,"z","Not applicable"
"SWE","Sweden","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,224,,
"SWE","Sweden","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"SWE","Sweden","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"SWE","Sweden","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"SWE","Sweden","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,,"m","Missing data"
"SWE","Sweden","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,1360,,
"SWE","Sweden","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,1360,,
"SWE","Sweden","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,1360,,
"SWE","Sweden","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,1792,,
"SWE","Sweden","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1767,,
"SWE","Sweden","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1767,,
"SWE","Sweden","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1767,,
"SWE","Sweden","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,,"z","Not applicable"
"TUR","Turkey","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,37,,
"TUR","Turkey","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,37,,
"TUR","Turkey","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,37,,
"TUR","Turkey","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,37,,
"TUR","Turkey","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,179.5,,
"TUR","Turkey","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,179.5,,
"TUR","Turkey","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,179.5,,
"TUR","Turkey","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,179.5,,
"TUR","Turkey","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,718,,
"TUR","Turkey","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,502.6,,
"TUR","Turkey","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,502.6,,
"TUR","Turkey","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,897.5,,
"TUR","Turkey","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,813,,
"TUR","Turkey","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,745,,
"TUR","Turkey","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,745,,
"TUR","Turkey","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_WORK_HRS_SCHL","Statutory working time required at school per school year, in hours (teachers)",,,"0","Units",,,998,,
"TUR","Turkey","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1580,,
"TUR","Turkey","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1580,,
"TUR","Turkey","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1580,,
"TUR","Turkey","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_WORK_HRS_TOT","Total statutory working time per school year, in hours (teachers)",,,"0","Units",,,1580,,
"USA","United States","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,36,,
"USA","United States","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,36,,
"USA","United States","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,36,,
"USA","United States","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_WKS","Number of weeks of teaching per school year (teachers)",,,"0","Units",,,36,,
"USA","United States","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,180,,
"USA","United States","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,180,,
"USA","United States","9999","Latest available year","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,180,,
"USA","United States","9999","Latest available year","L0","Pre-primary education (ISCED2011 level 0)","STAT_TEACH_DAY","Number of days of teaching per school year (teachers)",,,"0","Units",,,180,,
"USA","United States","9999","Latest available year","L1","Primary education (ISCED2011 level 1)","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,1004.3748,,
"USA","United States","9999","Latest available year","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","STAT_TEACH_HRS","Statutory net teaching time per school year, in hours (teachers)",,,"0","Units",,,966.36312,,
